"","District","value.ID","value.O3_column_number_density","month","year","o3"
"16157","siha",1,113335.7890625,"04","2020","O3"
"16158","siha",1,113438.875,"04","2020","O3"
"16159","siha",1,113455.671875,"04","2020","O3"
"16160","siha",1,113224.2734375,"04","2020","O3"
"16161","siha",1,113224.2734375,"04","2020","O3"
"16162","siha",1,113536.7578125,"04","2020","O3"
"16163","siha",1,113230.1953125,"04","2020","O3"
"16164","siha",1,113193.984375,"04","2020","O3"
"16165","siha",1,113547.6796875,"04","2020","O3"
"16166","siha",1,113581.4296875,"04","2020","O3"
"16167","siha",1,113578.7578125,"04","2020","O3"
"16168","siha",1,114015.2265625,"04","2020","O3"
"16169","siha",1,113433.6171875,"04","2020","O3"
"16170","siha",1,113366.28125,"04","2020","O3"
"16171","siha",1,112273.9609375,"04","2020","O3"
"16172","siha",1,113767.9375,"04","2020","O3"
"16173","siha",1,113496.1171875,"04","2020","O3"
"16174","siha",1,113470.2734375,"04","2020","O3"
"16175","siha",1,113449.8671875,"04","2020","O3"
"16176","siha",1,113335.7890625,"04","2020","O3"
"16177","siha",1,113438.875,"04","2020","O3"
"16178","siha",1,113455.671875,"04","2020","O3"
"16179","siha",1,112975.75,"04","2020","O3"
"16180","siha",1,112975.75,"04","2020","O3"
"16181","siha",1,113414.5625,"04","2020","O3"
"16182","siha",1,113398.6328125,"04","2020","O3"
"16183","siha",1,113311.375,"04","2020","O3"
"16184","siha",1,113547.8515625,"04","2020","O3"
"16185","siha",1,113661.4921875,"04","2020","O3"
"16186","siha",1,113575.75,"04","2020","O3"
"16187","siha",1,113921.4765625,"04","2020","O3"
"16188","siha",1,113641.9296875,"04","2020","O3"
"16189","siha",1,113415.9921875,"04","2020","O3"
"16190","siha",1,113385.1171875,"04","2020","O3"
"16191","siha",1,113277.46875,"04","2020","O3"
"16192","siha",1,113326.421875,"04","2020","O3"
"16193","siha",1,113043.140625,"04","2020","O3"
"16194","siha",1,112174.9765625,"04","2020","O3"
"16195","siha",1,113539.703125,"04","2020","O3"
"16196","siha",1,113461.890625,"04","2020","O3"
"16197","siha",1,113461.890625,"04","2020","O3"
"16198","siha",1,113111.3671875,"04","2020","O3"
"16199","siha",1,113132.2890625,"04","2020","O3"
"16200","siha",1,113230.9296875,"04","2020","O3"
"16201","siha",1,112975.75,"04","2020","O3"
"16202","siha",1,112975.75,"04","2020","O3"
"16203","siha",1,113414.5625,"04","2020","O3"
"16204","siha",1,113398.6328125,"04","2020","O3"
"16205","siha",1,113311.375,"04","2020","O3"
"16206","siha",1,113547.8515625,"04","2020","O3"
"16207","siha",1,113661.4921875,"04","2020","O3"
"16208","siha",1,113575.75,"04","2020","O3"
"16209","siha",1,113921.4765625,"04","2020","O3"
"16210","siha",1,113641.9296875,"04","2020","O3"
"16211","siha",1,113415.9921875,"04","2020","O3"
"16212","siha",1,113385.1171875,"04","2020","O3"
"16213","siha",1,113277.46875,"04","2020","O3"
"16214","siha",1,113326.421875,"04","2020","O3"
"16215","siha",1,113043.140625,"04","2020","O3"
"16216","siha",1,112174.9765625,"04","2020","O3"
"16217","siha",1,112016.140625,"04","2020","O3"
"16218","siha",1,113483.765625,"04","2020","O3"
"16219","siha",1,113461.890625,"04","2020","O3"
"16220","siha",1,113461.890625,"04","2020","O3"
"16221","siha",1,113149.71875,"04","2020","O3"
"16222","siha",1,113121.4921875,"04","2020","O3"
"16223","siha",1,113255.0625,"04","2020","O3"
"16224","siha",1,113017.0859375,"04","2020","O3"
"16225","siha",1,113017.0859375,"04","2020","O3"
"16226","siha",1,113352.578125,"04","2020","O3"
"16227","siha",1,113324.4375,"04","2020","O3"
"16228","siha",1,113324.2578125,"04","2020","O3"
"16229","siha",1,113272.1796875,"04","2020","O3"
"16230","siha",1,113611.84375,"04","2020","O3"
"16231","siha",1,113324.234375,"04","2020","O3"
"16232","siha",1,113340.4296875,"04","2020","O3"
"16233","siha",1,113656.765625,"04","2020","O3"
"16234","siha",1,113580.1015625,"04","2020","O3"
"16235","siha",1,113256.28125,"04","2020","O3"
"16236","siha",1,113228.203125,"04","2020","O3"
"16237","siha",1,113284.6171875,"04","2020","O3"
"16238","siha",1,113179.8671875,"04","2020","O3"
"16239","siha",1,112210.9921875,"04","2020","O3"
"16240","siha",1,112348.609375,"04","2020","O3"
"16241","siha",1,112851.2734375,"04","2020","O3"
"16242","siha",1,113384.5390625,"04","2020","O3"
"16243","siha",1,113192.765625,"04","2020","O3"
"16244","siha",1,113349.65625,"04","2020","O3"
"16245","siha",1,113161.09375,"04","2020","O3"
"16246","siha",1,113161.09375,"04","2020","O3"
"16247","siha",1,113138.015625,"04","2020","O3"
"16248","siha",1,113138.015625,"04","2020","O3"
"16249","siha",1,113138.015625,"04","2020","O3"
"16250","siha",1,113116.6953125,"04","2020","O3"
"16251","siha",1,113443.34375,"04","2020","O3"
"16252","siha",1,113287.109375,"04","2020","O3"
"16253","siha",1,113573.75,"04","2020","O3"
"16254","siha",1,113257.7578125,"04","2020","O3"
"16255","siha",1,113256.28125,"04","2020","O3"
"16256","siha",1,113256.28125,"04","2020","O3"
"16257","siha",1,113256.28125,"04","2020","O3"
"16258","siha",1,113256.28125,"04","2020","O3"
"16259","siha",1,113228.203125,"04","2020","O3"
"16260","siha",1,113222.7890625,"04","2020","O3"
"16261","siha",1,113413.9296875,"04","2020","O3"
"16262","siha",1,113297.0625,"04","2020","O3"
"16263","siha",1,113435.171875,"04","2020","O3"
"16264","siha",1,113367.6484375,"04","2020","O3"
"16265","siha",1,113459.2734375,"04","2020","O3"
"16266","siha",1,113089.5078125,"04","2020","O3"
"16267","siha",1,113138.8203125,"04","2020","O3"
"16268","siha",1,113138.015625,"04","2020","O3"
"16269","siha",1,113138.015625,"04","2020","O3"
"16270","siha",1,113277.703125,"04","2020","O3"
"16271","siha",1,113277.703125,"04","2020","O3"
"16272","siha",1,113314.5546875,"04","2020","O3"
"16273","siha",1,113471.40625,"04","2020","O3"
"16274","siha",1,113790.5625,"04","2020","O3"
"16275","siha",1,113449.96875,"04","2020","O3"
"16276","siha",1,113526.2265625,"04","2020","O3"
"16277","siha",1,113289.578125,"04","2020","O3"
"16278","siha",1,113256.4765625,"04","2020","O3"
"16279","siha",1,113256.4765625,"04","2020","O3"
"16280","siha",1,113256.28125,"04","2020","O3"
"16281","siha",1,113485.4296875,"04","2020","O3"
"16282","siha",1,113228.203125,"04","2020","O3"
"16283","siha",1,113228.21875,"04","2020","O3"
"16284","siha",1,112995.9296875,"04","2020","O3"
"16285","siha",1,113122.078125,"04","2020","O3"
"16286","siha",1,112953.2890625,"04","2020","O3"
"16287","siha",1,113435.0078125,"04","2020","O3"
"16288","siha",1,113400.5703125,"04","2020","O3"
"16289","siha",1,113703.328125,"04","2020","O3"
"16290","siha",1,113471.3515625,"04","2020","O3"
"16291","siha",1,113471.3515625,"04","2020","O3"
"16292","siha",1,113408.34375,"04","2020","O3"
"16293","siha",1,113619.1640625,"04","2020","O3"
"16294","siha",1,113593.8984375,"04","2020","O3"
"16295","siha",1,113607.7109375,"04","2020","O3"
"16296","siha",1,113768.4375,"04","2020","O3"
"16297","siha",1,113443.34375,"04","2020","O3"
"16298","siha",1,113526.2265625,"04","2020","O3"
"16299","siha",1,113455.484375,"04","2020","O3"
"16300","siha",1,113327.2109375,"04","2020","O3"
"16301","siha",1,113327.2109375,"04","2020","O3"
"16302","siha",1,113451.546875,"04","2020","O3"
"16303","siha",1,113494.9609375,"04","2020","O3"
"16304","siha",1,113256.2734375,"04","2020","O3"
"16305","siha",1,113228.203125,"04","2020","O3"
"16306","siha",1,112985.1640625,"04","2020","O3"
"16307","siha",1,112972.515625,"04","2020","O3"
"16308","siha",1,113477.953125,"04","2020","O3"
"16309","siha",1,113720.5234375,"04","2020","O3"
"16310","siha",1,113600.265625,"04","2020","O3"
"16311","siha",1,113726.859375,"04","2020","O3"
"16312","siha",1,113711.625,"04","2020","O3"
"16313","siha",1,113667.234375,"04","2020","O3"
"16314","siha",1,113672.59375,"04","2020","O3"
"16315","siha",1,113710.9765625,"04","2020","O3"
"16316","siha",1,113550.34375,"04","2020","O3"
"16317","siha",1,113550.34375,"04","2020","O3"
"16318","siha",1,113636.5703125,"04","2020","O3"
"16319","siha",1,113706.15625,"04","2020","O3"
"16320","siha",1,113485.328125,"04","2020","O3"
"16321","siha",1,113213.796875,"04","2020","O3"
"16322","siha",1,112793.0234375,"04","2020","O3"
"16323","siha",1,113720.5234375,"04","2020","O3"
"16324","siha",1,113891.4765625,"04","2020","O3"
"16325","siha",1,113730.25,"04","2020","O3"
"16326","siha",1,113793.7421875,"04","2020","O3"
"16327","siha",1,113819.5390625,"04","2020","O3"
"16328","siha",1,114023.8828125,"04","2020","O3"
"16329","siha",1,113852.4453125,"04","2020","O3"
"16330","siha",1,113852.4453125,"04","2020","O3"
"16331","siha",1,113583.4375,"04","2020","O3"
"16332","siha",1,113583.4375,"04","2020","O3"
"16333","siha",1,113588.328125,"04","2020","O3"
"16334","siha",1,113705.390625,"04","2020","O3"
"16335","siha",1,113622.3671875,"04","2020","O3"
"16336","siha",1,113262.6796875,"04","2020","O3"
"16337","siha",1,113975.90625,"04","2020","O3"
"16338","siha",1,113793.7421875,"04","2020","O3"
"16339","siha",1,113793.7421875,"04","2020","O3"
"16340","siha",1,113794.125,"04","2020","O3"
"16341","siha",1,114019.6953125,"04","2020","O3"
"16342","siha",1,113967.6953125,"04","2020","O3"
"16343","siha",1,114023.8828125,"04","2020","O3"
"16344","siha",1,113610.078125,"04","2020","O3"
"16345","siha",1,113610.078125,"04","2020","O3"
"16346","siha",1,113551.78125,"04","2020","O3"
"16347","siha",1,113705.1328125,"04","2020","O3"
"16348","siha",1,113777.2109375,"04","2020","O3"
"16349","siha",1,113280.3125,"04","2020","O3"
"16350","siha",1,114007.6328125,"04","2020","O3"
"16351","siha",1,113813.6640625,"04","2020","O3"
"16352","siha",1,113722.96875,"04","2020","O3"
"16353","siha",1,113692.015625,"04","2020","O3"
"16354","siha",1,113978.75,"04","2020","O3"
"16355","siha",1,114023.8828125,"04","2020","O3"
"16356","siha",1,114023.8828125,"04","2020","O3"
"16357","siha",1,113571.3671875,"04","2020","O3"
"16358","siha",1,113571.3671875,"04","2020","O3"
"16359","siha",1,113338.5703125,"04","2020","O3"
"16360","siha",1,113756.6875,"04","2020","O3"
"16361","siha",1,113686.265625,"04","2020","O3"
"16362","siha",1,114114.9765625,"04","2020","O3"
"16363","siha",1,113576.3984375,"04","2020","O3"
"16364","siha",1,113477.6484375,"04","2020","O3"
"16365","siha",1,113600.71875,"04","2020","O3"
"16366","siha",1,113932.1640625,"04","2020","O3"
"16367","siha",1,113976.359375,"04","2020","O3"
"16368","siha",1,113951.4296875,"04","2020","O3"
"16369","siha",1,113535.9765625,"04","2020","O3"
"16370","siha",1,113535.9765625,"04","2020","O3"
"16371","siha",1,113372.1484375,"04","2020","O3"
"16372","siha",1,113633.0625,"04","2020","O3"
"16373","siha",1,113628.609375,"04","2020","O3"
"16374","siha",1,113932.1640625,"04","2020","O3"
"16375","siha",1,113976.359375,"04","2020","O3"
"16376","siha",1,113951.4296875,"04","2020","O3"
"16377","siha",1,113535.9765625,"04","2020","O3"
"16378","siha",1,113535.9765625,"04","2020","O3"
"16379","siha",1,113372.1484375,"04","2020","O3"
"16380","siha",1,113633.0625,"04","2020","O3"
"16381","siha",1,113628.609375,"04","2020","O3"
"16382","siha",1,113346.234375,"04","2020","O3"
"16383","siha",1,113804.3984375,"04","2020","O3"
"16384","siha",1,113720.671875,"04","2020","O3"
"16385","siha",1,113446.9375,"04","2020","O3"
"16386","siha",1,113446.9375,"04","2020","O3"
"16387","siha",1,113414.1328125,"04","2020","O3"
"16388","siha",1,113491.109375,"04","2020","O3"
"16389","siha",1,113494.6328125,"04","2020","O3"
"16390","siha",1,113532.0859375,"04","2020","O3"
"16391","siha",1,113441.9921875,"04","2020","O3"
"16392","siha",1,113671.28125,"04","2020","O3"
"16393","siha",1,113659.6015625,"04","2020","O3"
"16394","siha",1,113659.6015625,"04","2020","O3"
"16395","siha",1,113321.515625,"04","2020","O3"
"16396","siha",1,113477.5703125,"04","2020","O3"
"16397","siha",1,113958.25,"04","2020","O3"
"16398","siha",1,114041.2421875,"04","2020","O3"
"16399","siha",1,113834.6015625,"04","2020","O3"
"16400","siha",1,113712.015625,"04","2020","O3"
"16401","siha",1,113899.765625,"04","2020","O3"
"16402","siha",1,113899.765625,"04","2020","O3"
"16403","siha",1,113579.6953125,"04","2020","O3"
"16404","siha",1,113588.1328125,"04","2020","O3"
"16405","siha",1,113813.8671875,"04","2020","O3"
"16406","siha",1,113739.6171875,"04","2020","O3"
"16407","siha",1,113575.484375,"04","2020","O3"
"16408","siha",1,113752.875,"04","2020","O3"
"16409","siha",1,113659.6015625,"04","2020","O3"
"16410","siha",1,113659.6015625,"04","2020","O3"
"16411","siha",1,113508.6796875,"04","2020","O3"
"16412","siha",1,113449.28125,"04","2020","O3"
"16413","siha",1,113750,"04","2020","O3"
"16414","siha",1,113778.109375,"04","2020","O3"
"16415","siha",1,113618.796875,"04","2020","O3"
"16416","siha",1,113728.0078125,"04","2020","O3"
"16417","siha",1,113804.5234375,"04","2020","O3"
"16418","siha",1,113804.5234375,"04","2020","O3"
"16419","siha",1,113761.0625,"04","2020","O3"
"16420","siha",1,113663.0546875,"04","2020","O3"
"16421","siha",1,113800.484375,"04","2020","O3"
"16422","siha",1,113800.484375,"04","2020","O3"
"16423","siha",1,113736.1796875,"04","2020","O3"
"16424","siha",1,113569.984375,"04","2020","O3"
"16425","siha",1,114246.1484375,"04","2020","O3"
"16426","siha",1,113971.9296875,"04","2020","O3"
"16427","siha",1,113971.9296875,"04","2020","O3"
"16428","siha",1,113962.5234375,"04","2020","O3"
"16429","siha",1,113702.78125,"04","2020","O3"
"16430","siha",1,113732.7109375,"04","2020","O3"
"16431","siha",1,113732.7109375,"04","2020","O3"
"16432","siha",1,113626.75,"04","2020","O3"
"16433","siha",1,113626.265625,"04","2020","O3"
"16434","siha",1,114034.4921875,"04","2020","O3"
"16435","siha",1,114034.4921875,"04","2020","O3"
"16436","siha",1,113962.5234375,"04","2020","O3"
"16437","siha",1,113673.8828125,"04","2020","O3"
"16438","siha",1,113732.7109375,"04","2020","O3"
"16439","siha",1,113825.3984375,"04","2020","O3"
"16440","siha",1,113778.1484375,"04","2020","O3"
"16441","siha",1,113778.1484375,"04","2020","O3"
"16442","siha",1,114001.265625,"04","2020","O3"
"16443","siha",1,114001.265625,"04","2020","O3"
"16444","siha",1,113792.34375,"04","2020","O3"
"16445","siha",1,113778.1484375,"04","2020","O3"
"16446","siha",1,113821.0234375,"04","2020","O3"
"16447","siha",1,113821.0234375,"04","2020","O3"
"16448","siha",1,113817.34375,"04","2020","O3"
"16449","siha",1,114174.7109375,"04","2020","O3"
"16450","siha",1,114042.65625,"04","2020","O3"
"16451","siha",1,113834.0234375,"04","2020","O3"
"16452","siha",1,113778.1484375,"04","2020","O3"
"16453","siha",1,113835.3828125,"04","2020","O3"
"16454","siha",1,113947.8203125,"04","2020","O3"
"16455","siha",1,113982.8671875,"04","2020","O3"
"16456","siha",1,114013.953125,"04","2020","O3"
"16457","siha",1,113906.953125,"04","2020","O3"
"16458","siha",1,113829.03125,"04","2020","O3"
"16459","siha",1,113982.8671875,"04","2020","O3"
"16460","siha",1,114013.953125,"04","2020","O3"
"16461","siha",1,113508.5546875,"05","2020","O3"
"16462","siha",1,113509.296875,"05","2020","O3"
"16463","siha",1,113509.296875,"05","2020","O3"
"16464","siha",1,113434.78125,"05","2020","O3"
"16465","siha",1,113320.109375,"05","2020","O3"
"16466","siha",1,113658.5546875,"05","2020","O3"
"16467","siha",1,113314.125,"05","2020","O3"
"16468","siha",1,113293.625,"05","2020","O3"
"16469","siha",1,113326.671875,"05","2020","O3"
"16470","siha",1,113401.9296875,"05","2020","O3"
"16471","siha",1,113401.9296875,"05","2020","O3"
"16472","siha",1,113562.9453125,"05","2020","O3"
"16473","siha",1,113505.703125,"05","2020","O3"
"16474","siha",1,113451.328125,"05","2020","O3"
"16475","siha",1,113823.921875,"05","2020","O3"
"16476","siha",1,113823.921875,"05","2020","O3"
"16477","siha",1,113319.046875,"05","2020","O3"
"16478","siha",1,113496.453125,"05","2020","O3"
"16479","siha",1,113292.015625,"05","2020","O3"
"16480","siha",1,113454.7421875,"05","2020","O3"
"16481","siha",1,113454.7421875,"05","2020","O3"
"16482","siha",1,113451.328125,"05","2020","O3"
"16483","siha",1,113762.0859375,"05","2020","O3"
"16484","siha",1,113823.921875,"05","2020","O3"
"16485","siha",1,113823.921875,"05","2020","O3"
"16486","siha",1,113473.3203125,"05","2020","O3"
"16487","siha",1,113451.328125,"05","2020","O3"
"16488","siha",1,113292.015625,"05","2020","O3"
"16489","siha",1,113451.328125,"05","2020","O3"
"16490","siha",1,113637.859375,"05","2020","O3"
"16491","siha",1,113643.75,"05","2020","O3"
"16492","siha",1,113739.8359375,"05","2020","O3"
"16493","siha",1,113610.4765625,"05","2020","O3"
"16494","siha",1,113473.3203125,"05","2020","O3"
"16495","siha",1,113672.109375,"05","2020","O3"
"16496","siha",1,113731.4453125,"05","2020","O3"
"16497","siha",1,113784.8984375,"05","2020","O3"
"16498","siha",1,113761.25,"05","2020","O3"
"16499","siha",1,113500.9921875,"05","2020","O3"
"16500","siha",1,113794.03125,"05","2020","O3"
"16501","siha",1,113520.1015625,"05","2020","O3"
"16502","siha",1,113445.078125,"05","2020","O3"
"16503","siha",1,113451.328125,"05","2020","O3"
"16504","siha",1,113424.625,"05","2020","O3"
"16505","siha",1,113737.0390625,"05","2020","O3"
"16506","siha",1,113552.6484375,"05","2020","O3"
"16507","siha",1,113616.65625,"05","2020","O3"
"16508","siha",1,113515.7890625,"05","2020","O3"
"16509","siha",1,113794.03125,"05","2020","O3"
"16510","siha",1,113794.03125,"05","2020","O3"
"16511","siha",1,113718.1796875,"05","2020","O3"
"16512","siha",1,113443.515625,"05","2020","O3"
"16513","siha",1,113304.03125,"05","2020","O3"
"16514","siha",1,113325.8046875,"05","2020","O3"
"16515","siha",1,113794.03125,"05","2020","O3"
"16516","siha",1,113794.03125,"05","2020","O3"
"16517","siha",1,113443.140625,"05","2020","O3"
"16518","siha",1,113251.6171875,"05","2020","O3"
"16519","siha",1,113463.765625,"05","2020","O3"
"16520","siha",1,113794.03125,"05","2020","O3"
"16521","siha",1,113794.03125,"05","2020","O3"
"16522","siha",1,113794.03125,"05","2020","O3"
"16523","siha",1,113463.765625,"05","2020","O3"
"16524","siha",1,113463.765625,"05","2020","O3"
"16525","siha",1,113643.8984375,"05","2020","O3"
"16526","siha",1,113504.6171875,"05","2020","O3"
"16527","siha",1,113206.8125,"05","2020","O3"
"16528","siha",1,113267.390625,"05","2020","O3"
"16529","siha",1,113463.765625,"05","2020","O3"
"16530","siha",1,113469.2421875,"05","2020","O3"
"16531","siha",1,113348.3359375,"05","2020","O3"
"16532","siha",1,113787.9375,"05","2020","O3"
"16533","siha",1,113835.6328125,"05","2020","O3"
"16534","siha",1,113617.3359375,"05","2020","O3"
"16535","siha",1,113630.25,"05","2020","O3"
"16536","siha",1,113554.7421875,"05","2020","O3"
"16537","siha",1,113342.3359375,"05","2020","O3"
"16538","siha",1,113362.5234375,"05","2020","O3"
"16539","siha",1,114173.046875,"05","2020","O3"
"16540","siha",1,114199.140625,"05","2020","O3"
"16541","siha",1,113296.0234375,"05","2020","O3"
"16542","siha",1,113333.171875,"05","2020","O3"
"16543","siha",1,113333.171875,"05","2020","O3"
"16544","siha",1,113333.171875,"05","2020","O3"
"16545","siha",1,113334.9453125,"05","2020","O3"
"16546","siha",1,114091.5078125,"05","2020","O3"
"16547","siha",1,113787.9375,"05","2020","O3"
"16548","siha",1,113835.6328125,"05","2020","O3"
"16549","siha",1,113617.3359375,"05","2020","O3"
"16550","siha",1,113630.25,"05","2020","O3"
"16551","siha",1,113554.7421875,"05","2020","O3"
"16552","siha",1,113342.3359375,"05","2020","O3"
"16553","siha",1,113362.5234375,"05","2020","O3"
"16554","siha",1,113362.5234375,"05","2020","O3"
"16555","siha",1,113992.9296875,"05","2020","O3"
"16556","siha",1,114088.078125,"05","2020","O3"
"16557","siha",1,114181.1953125,"05","2020","O3"
"16558","siha",1,113838.4140625,"05","2020","O3"
"16559","siha",1,113333.171875,"05","2020","O3"
"16560","siha",1,113333.171875,"05","2020","O3"
"16561","siha",1,113333.171875,"05","2020","O3"
"16562","siha",1,113333.7109375,"05","2020","O3"
"16563","siha",1,113882.28125,"05","2020","O3"
"16564","siha",1,113730.2890625,"05","2020","O3"
"16565","siha",1,113630.25,"05","2020","O3"
"16566","siha",1,113630.25,"05","2020","O3"
"16567","siha",1,113594.2734375,"05","2020","O3"
"16568","siha",1,113441.8046875,"05","2020","O3"
"16569","siha",1,113425.9375,"05","2020","O3"
"16570","siha",1,113425.9375,"05","2020","O3"
"16571","siha",1,113425.9375,"05","2020","O3"
"16572","siha",1,114211.1484375,"05","2020","O3"
"16573","siha",1,114211.1484375,"05","2020","O3"
"16574","siha",1,114211.1484375,"05","2020","O3"
"16575","siha",1,114163.1171875,"05","2020","O3"
"16576","siha",1,113849.8203125,"05","2020","O3"
"16577","siha",1,114145.6015625,"05","2020","O3"
"16578","siha",1,114145.6015625,"05","2020","O3"
"16579","siha",1,114069.2109375,"05","2020","O3"
"16580","siha",1,114037.4453125,"05","2020","O3"
"16581","siha",1,113630.25,"05","2020","O3"
"16582","siha",1,113630.25,"05","2020","O3"
"16583","siha",1,113441.8046875,"05","2020","O3"
"16584","siha",1,113441.8046875,"05","2020","O3"
"16585","siha",1,113441.8046875,"05","2020","O3"
"16586","siha",1,113425.9375,"05","2020","O3"
"16587","siha",1,113425.9375,"05","2020","O3"
"16588","siha",1,114211.1484375,"05","2020","O3"
"16589","siha",1,114211.1484375,"05","2020","O3"
"16590","siha",1,114431.6015625,"05","2020","O3"
"16591","siha",1,114276.90625,"05","2020","O3"
"16592","siha",1,114211.1484375,"05","2020","O3"
"16593","siha",1,114211.1484375,"05","2020","O3"
"16594","siha",1,114211.1484375,"05","2020","O3"
"16595","siha",1,114145.6015625,"05","2020","O3"
"16596","siha",1,114037.4453125,"05","2020","O3"
"16597","siha",1,113630.25,"05","2020","O3"
"16598","siha",1,113630.25,"05","2020","O3"
"16599","siha",1,113441.8046875,"05","2020","O3"
"16600","siha",1,113527.203125,"05","2020","O3"
"16601","siha",1,113630.25,"05","2020","O3"
"16602","siha",1,113543.7265625,"05","2020","O3"
"16603","siha",1,113877.0234375,"05","2020","O3"
"16604","siha",1,113877.0234375,"05","2020","O3"
"16605","siha",1,114639.8671875,"05","2020","O3"
"16606","siha",1,114639.8671875,"05","2020","O3"
"16607","siha",1,114348.4609375,"05","2020","O3"
"16608","siha",1,114211.1484375,"05","2020","O3"
"16609","siha",1,114211.1484375,"05","2020","O3"
"16610","siha",1,114211.1484375,"05","2020","O3"
"16611","siha",1,114106.4609375,"05","2020","O3"
"16612","siha",1,114037.4453125,"05","2020","O3"
"16613","siha",1,113630.25,"05","2020","O3"
"16614","siha",1,113630.25,"05","2020","O3"
"16615","siha",1,113441.8046875,"05","2020","O3"
"16616","siha",1,113702.1640625,"05","2020","O3"
"16617","siha",1,113832.4375,"05","2020","O3"
"16618","siha",1,114032.7265625,"05","2020","O3"
"16619","siha",1,113597.25,"05","2020","O3"
"16620","siha",1,113597.25,"05","2020","O3"
"16621","siha",1,114592.6484375,"05","2020","O3"
"16622","siha",1,114592.6484375,"05","2020","O3"
"16623","siha",1,114429.4375,"05","2020","O3"
"16624","siha",1,114034.3125,"05","2020","O3"
"16625","siha",1,114030.09375,"05","2020","O3"
"16626","siha",1,114030.09375,"05","2020","O3"
"16627","siha",1,114030.09375,"05","2020","O3"
"16628","siha",1,114030.09375,"05","2020","O3"
"16629","siha",1,113660.953125,"05","2020","O3"
"16630","siha",1,113784.828125,"05","2020","O3"
"16631","siha",1,113328.6953125,"05","2020","O3"
"16632","siha",1,113873.421875,"05","2020","O3"
"16633","siha",1,113942.671875,"05","2020","O3"
"16634","siha",1,113290.859375,"05","2020","O3"
"16635","siha",1,113237.90625,"05","2020","O3"
"16636","siha",1,114592.6484375,"05","2020","O3"
"16637","siha",1,114592.6484375,"05","2020","O3"
"16638","siha",1,114592.6484375,"05","2020","O3"
"16639","siha",1,114556.828125,"05","2020","O3"
"16640","siha",1,114034.6640625,"05","2020","O3"
"16641","siha",1,114030.09375,"05","2020","O3"
"16642","siha",1,114030.09375,"05","2020","O3"
"16643","siha",1,113981.4296875,"05","2020","O3"
"16644","siha",1,113867.4921875,"05","2020","O3"
"16645","siha",1,113967.1171875,"05","2020","O3"
"16646","siha",1,113973.546875,"05","2020","O3"
"16647","siha",1,113937.7578125,"05","2020","O3"
"16648","siha",1,113937.7578125,"05","2020","O3"
"16649","siha",1,113567.9375,"05","2020","O3"
"16650","siha",1,113763.484375,"05","2020","O3"
"16651","siha",1,113059.9296875,"05","2020","O3"
"16652","siha",1,114592.6484375,"05","2020","O3"
"16653","siha",1,114592.6484375,"05","2020","O3"
"16654","siha",1,114592.6484375,"05","2020","O3"
"16655","siha",1,114362.5703125,"05","2020","O3"
"16656","siha",1,113558.203125,"05","2020","O3"
"16657","siha",1,114030.09375,"05","2020","O3"
"16658","siha",1,114030.09375,"05","2020","O3"
"16659","siha",1,114030.09375,"05","2020","O3"
"16660","siha",1,113973.546875,"05","2020","O3"
"16661","siha",1,113973.546875,"05","2020","O3"
"16662","siha",1,113973.546875,"05","2020","O3"
"16663","siha",1,113973.546875,"05","2020","O3"
"16664","siha",1,113937.7578125,"05","2020","O3"
"16665","siha",1,113820.828125,"05","2020","O3"
"16666","siha",1,113820.828125,"05","2020","O3"
"16667","siha",1,113253.125,"05","2020","O3"
"16668","siha",1,114581.4453125,"05","2020","O3"
"16669","siha",1,114132.109375,"05","2020","O3"
"16670","siha",1,113918.4921875,"05","2020","O3"
"16671","siha",1,114227.4140625,"05","2020","O3"
"16672","siha",1,114227.9765625,"05","2020","O3"
"16673","siha",1,114030.09375,"05","2020","O3"
"16674","siha",1,114030.09375,"05","2020","O3"
"16675","siha",1,114030.09375,"05","2020","O3"
"16676","siha",1,113973.546875,"05","2020","O3"
"16677","siha",1,113973.546875,"05","2020","O3"
"16678","siha",1,113973.546875,"05","2020","O3"
"16679","siha",1,113973.546875,"05","2020","O3"
"16680","siha",1,113937.7578125,"05","2020","O3"
"16681","siha",1,113820.828125,"05","2020","O3"
"16682","siha",1,113820.828125,"05","2020","O3"
"16683","siha",1,113820.828125,"05","2020","O3"
"16684","siha",1,114132.109375,"05","2020","O3"
"16685","siha",1,114180.125,"05","2020","O3"
"16686","siha",1,114227.9765625,"05","2020","O3"
"16687","siha",1,114227.9765625,"05","2020","O3"
"16688","siha",1,114227.9765625,"05","2020","O3"
"16689","siha",1,114227.9765625,"05","2020","O3"
"16690","siha",1,114227.9765625,"05","2020","O3"
"16691","siha",1,114227.9765625,"05","2020","O3"
"16692","siha",1,114158.09375,"05","2020","O3"
"16693","siha",1,113973.546875,"05","2020","O3"
"16694","siha",1,113973.546875,"05","2020","O3"
"16695","siha",1,113973.546875,"05","2020","O3"
"16696","siha",1,113973.546875,"05","2020","O3"
"16697","siha",1,113937.7578125,"05","2020","O3"
"16698","siha",1,113510.7109375,"05","2020","O3"
"16699","siha",1,113388.8046875,"05","2020","O3"
"16700","siha",1,113388.8046875,"05","2020","O3"
"16701","siha",1,114132.109375,"05","2020","O3"
"16702","siha",1,114180.125,"05","2020","O3"
"16703","siha",1,114227.9765625,"05","2020","O3"
"16704","siha",1,114227.9765625,"05","2020","O3"
"16705","siha",1,114227.9765625,"05","2020","O3"
