"","District","value.ID","value.absorbing_aerosol_index","month","year"
"6235","siha",1,-1.05527746677399,"12","2018"
"6236","siha",1,-1.04578447341919,"12","2018"
"6237","siha",1,-1.14081037044525,"12","2018"
"6238","siha",1,-1.15869390964508,"12","2018"
"6239","siha",1,-1.11858415603638,"12","2018"
"6240","siha",1,-1.11858415603638,"12","2018"
"6241","siha",1,-1.1281795501709,"12","2018"
"6242","siha",1,-1.2479784488678,"12","2018"
"6243","siha",1,-1.08793580532074,"12","2018"
"6244","siha",1,-1.01423811912537,"12","2018"
"6245","siha",1,-1.00341188907623,"12","2018"
"6246","siha",1,-1.00341188907623,"12","2018"
"6247","siha",1,-0.898686587810516,"12","2018"
"6248","siha",1,-0.839492440223694,"12","2018"
"6249","siha",1,-0.839492440223694,"12","2018"
"6250","siha",1,-0.839492440223694,"12","2018"
"6251","siha",1,-1.1021945476532,"12","2018"
"6252","siha",1,-1.1021945476532,"12","2018"
"6253","siha",1,-1.14734756946564,"12","2018"
"6254","siha",1,-1.08240020275116,"12","2018"
"6255","siha",1,-1.11308360099792,"12","2018"
"6256","siha",1,-1.27328276634216,"12","2018"
"6257","siha",1,-1.31806540489197,"12","2018"
"6258","siha",1,-1.31806540489197,"12","2018"
"6259","siha",1,-1.13435113430023,"12","2018"
"6260","siha",1,-1.13688850402832,"12","2018"
"6261","siha",1,-1.08793580532074,"12","2018"
"6262","siha",1,-1.08793580532074,"12","2018"
"6263","siha",1,-1.00341188907623,"12","2018"
"6264","siha",1,-1.00341188907623,"12","2018"
"6265","siha",1,-0.903127431869507,"12","2018"
"6266","siha",1,-0.817503750324249,"12","2018"
"6267","siha",1,-0.839492440223694,"12","2018"
"6268","siha",1,-1.13397574424744,"12","2018"
"6269","siha",1,-1.17194783687592,"12","2018"
"6270","siha",1,-1.10003876686096,"12","2018"
"6271","siha",1,-1.13225018978119,"12","2018"
"6272","siha",1,-1.21058416366577,"12","2018"
"6273","siha",1,-1.19908201694489,"12","2018"
"6274","siha",1,-1.32661855220795,"12","2018"
"6275","siha",1,-1.31806540489197,"12","2018"
"6276","siha",1,-1.31806540489197,"12","2018"
"6277","siha",1,-1.14261090755463,"12","2018"
"6278","siha",1,-1.14261090755463,"12","2018"
"6279","siha",1,-1.08793580532074,"12","2018"
"6280","siha",1,-1.08793580532074,"12","2018"
"6281","siha",1,-0.962954580783844,"12","2018"
"6282","siha",1,-1.00341188907623,"12","2018"
"6283","siha",1,-0.943944334983826,"12","2018"
"6284","siha",1,-0.839492440223694,"12","2018"
"6285","siha",1,-0.839492440223694,"12","2018"
"6286","siha",1,-1.22308921813965,"12","2018"
"6287","siha",1,-1.16775596141815,"12","2018"
"6288","siha",1,-1.18283140659332,"12","2018"
"6289","siha",1,-1.13710522651672,"12","2018"
"6290","siha",1,-1.16803777217865,"12","2018"
"6291","siha",1,-1.20217370986938,"12","2018"
"6292","siha",1,-1.3784601688385,"12","2018"
"6293","siha",1,-1.31505072116852,"12","2018"
"6294","siha",1,-1.31806540489197,"12","2018"
"6295","siha",1,-1.31806540489197,"12","2018"
"6296","siha",1,-1.14261090755463,"12","2018"
"6297","siha",1,-1.14261090755463,"12","2018"
"6298","siha",1,-1.08793580532074,"12","2018"
"6299","siha",1,-1.08793580532074,"12","2018"
"6300","siha",1,-0.949595510959625,"12","2018"
"6301","siha",1,-0.949595510959625,"12","2018"
"6302","siha",1,-0.914269685745239,"12","2018"
"6303","siha",1,-0.794367849826813,"12","2018"
"6304","siha",1,-1.26541519165039,"12","2018"
"6305","siha",1,-1.25366592407227,"12","2018"
"6306","siha",1,-1.18283140659332,"12","2018"
"6307","siha",1,-1.16397190093994,"12","2018"
"6308","siha",1,-1.20217370986938,"12","2018"
"6309","siha",1,-1.1149799823761,"12","2018"
"6310","siha",1,-1.23688530921936,"12","2018"
"6311","siha",1,-1.38544547557831,"12","2018"
"6312","siha",1,-1.38654172420502,"12","2018"
"6313","siha",1,-1.32661855220795,"12","2018"
"6314","siha",1,-1.32661855220795,"12","2018"
"6315","siha",1,-1.31806540489197,"12","2018"
"6316","siha",1,-1.14261090755463,"12","2018"
"6317","siha",1,-1.09423661231995,"12","2018"
"6318","siha",1,-1.0913599729538,"12","2018"
"6319","siha",1,-0.973753213882446,"12","2018"
"6320","siha",1,-1.07795631885529,"12","2018"
"6321","siha",1,-0.949595510959625,"12","2018"
"6322","siha",1,-0.904764592647552,"12","2018"
"6323","siha",1,-1.25366592407227,"12","2018"
"6324","siha",1,-1.23531651496887,"12","2018"
"6325","siha",1,-1.18283140659332,"12","2018"
"6326","siha",1,-1.27042579650879,"12","2018"
"6327","siha",1,-1.18684756755829,"12","2018"
"6328","siha",1,-1.23688530921936,"12","2018"
"6329","siha",1,-1.33414316177368,"12","2018"
"6330","siha",1,-1.12048447132111,"12","2018"
"6331","siha",1,-1.32409024238586,"12","2018"
"6332","siha",1,-1.32409024238586,"12","2018"
"6333","siha",1,-1.31806540489197,"12","2018"
"6334","siha",1,-1.14261090755463,"12","2018"
"6335","siha",1,-1.14261090755463,"12","2018"
"6336","siha",1,-1.14261090755463,"12","2018"
"6337","siha",1,-1.0913599729538,"12","2018"
"6338","siha",1,-1.05126118659973,"12","2018"
"6339","siha",1,-0.914269685745239,"12","2018"
"6340","siha",1,-0.443146735429764,"12","2018"
"6341","siha",1,-1.34504437446594,"12","2018"
"6342","siha",1,-1.37195813655853,"12","2018"
"6343","siha",1,-1.31595492362976,"12","2018"
"6344","siha",1,-1.23688530921936,"12","2018"
"6345","siha",1,-1.23688530921936,"12","2018"
"6346","siha",1,-1.2856639623642,"12","2018"
"6347","siha",1,-1.10044288635254,"12","2018"
"6348","siha",1,-1.32661855220795,"12","2018"
"6349","siha",1,-1.32661855220795,"12","2018"
"6350","siha",1,-1.22228741645813,"12","2018"
"6351","siha",1,-1.06189751625061,"12","2018"
"6352","siha",1,-1.03182649612427,"12","2018"
"6353","siha",1,-1.05529236793518,"12","2018"
"6354","siha",1,-1.00851202011108,"12","2018"
"6355","siha",1,-1.00851202011108,"12","2018"
"6356","siha",1,-0.969143986701965,"12","2018"
"6357","siha",1,-0.947426319122314,"12","2018"
"6358","siha",1,-0.77867978811264,"12","2018"
"6359","siha",1,-0.609419941902161,"12","2018"
"6360","siha",1,-1.34504437446594,"12","2018"
"6361","siha",1,-1.37195813655853,"12","2018"
"6362","siha",1,-1.31595492362976,"12","2018"
"6363","siha",1,-1.23688530921936,"12","2018"
"6364","siha",1,-1.23688530921936,"12","2018"
"6365","siha",1,-1.2856639623642,"12","2018"
"6366","siha",1,-1.10044288635254,"12","2018"
"6367","siha",1,-0.926081597805023,"12","2018"
"6368","siha",1,-0.926081597805023,"12","2018"
"6369","siha",1,-1.13113522529602,"12","2018"
"6370","siha",1,-1.00851202011108,"12","2018"
"6371","siha",1,-1.00851202011108,"12","2018"
"6372","siha",1,-1.12725722789764,"12","2018"
"6373","siha",1,-1.12414121627808,"12","2018"
"6374","siha",1,-1.04716503620148,"12","2018"
"6375","siha",1,-1.07625079154968,"12","2018"
"6376","siha",1,-1.00851202011108,"12","2018"
"6377","siha",1,-0.960498690605164,"12","2018"
"6378","siha",1,-0.947426319122314,"12","2018"
"6379","siha",1,-0.947426319122314,"12","2018"
"6380","siha",1,-0.77867978811264,"12","2018"
"6381","siha",1,-0.644148826599121,"12","2018"
"6382","siha",1,-0.536344110965729,"12","2018"
"6383","siha",1,-1.43553006649017,"12","2018"
"6384","siha",1,-1.36036539077759,"12","2018"
"6385","siha",1,-1.21050453186035,"12","2018"
"6386","siha",1,-1.10044288635254,"12","2018"
"6387","siha",1,-1.10044288635254,"12","2018"
"6388","siha",1,-1.10133767127991,"12","2018"
"6389","siha",1,-0.926081597805023,"12","2018"
"6390","siha",1,-0.926081597805023,"12","2018"
"6391","siha",1,-1.13113522529602,"12","2018"
"6392","siha",1,-1.00851202011108,"12","2018"
"6393","siha",1,-1.00851202011108,"12","2018"
"6394","siha",1,-1.12725722789764,"12","2018"
"6395","siha",1,-1.12414121627808,"12","2018"
"6396","siha",1,-1.04716503620148,"12","2018"
"6397","siha",1,-1.07625079154968,"12","2018"
"6398","siha",1,-1.00851202011108,"12","2018"
"6399","siha",1,-0.960498690605164,"12","2018"
"6400","siha",1,-0.947426319122314,"12","2018"
"6401","siha",1,-0.947426319122314,"12","2018"
"6402","siha",1,-0.77867978811264,"12","2018"
"6403","siha",1,-0.644148826599121,"12","2018"
"6404","siha",1,-0.536344110965729,"12","2018"
"6405","siha",1,-0.519810199737549,"12","2018"
"6406","siha",1,-1.17646753787994,"12","2018"
"6407","siha",1,-1.20917046070099,"12","2018"
"6408","siha",1,-1.29472029209137,"12","2018"
"6409","siha",1,-1.25000500679016,"12","2018"
"6410","siha",1,-1.2093460559845,"12","2018"
"6411","siha",1,-1.29078471660614,"12","2018"
"6412","siha",1,-1.29251372814178,"12","2018"
"6413","siha",1,-1.29251372814178,"12","2018"
"6414","siha",1,-1.17751574516296,"12","2018"
"6415","siha",1,-1.06586837768555,"12","2018"
"6416","siha",1,-1.11314225196838,"12","2018"
"6417","siha",1,-1.16881418228149,"12","2018"
"6418","siha",1,-1.1529678106308,"12","2018"
"6419","siha",1,-1.07625079154968,"12","2018"
"6420","siha",1,-1.07795631885529,"12","2018"
"6421","siha",1,-1.07625079154968,"12","2018"
"6422","siha",1,-1.03582751750946,"12","2018"
"6423","siha",1,-0.947426319122314,"12","2018"
"6424","siha",1,-0.947426319122314,"12","2018"
"6425","siha",1,-0.77867978811264,"12","2018"
"6426","siha",1,-0.623826563358307,"12","2018"
"6427","siha",1,-0.778496980667114,"12","2018"
"6428","siha",1,-0.560775518417358,"12","2018"
"6429","siha",1,-0.560652375221252,"12","2018"
"6430","siha",1,-1.08069932460785,"12","2018"
"6431","siha",1,-1.08069932460785,"12","2018"
"6432","siha",1,-1.29251372814178,"12","2018"
"6433","siha",1,-1.29251372814178,"12","2018"
"6434","siha",1,-1.29251372814178,"12","2018"
"6435","siha",1,-1.30870890617371,"12","2018"
"6436","siha",1,-1.11314225196838,"12","2018"
"6437","siha",1,-1.11314225196838,"12","2018"
"6438","siha",1,-1.31590616703033,"12","2018"
"6439","siha",1,-1.24374580383301,"12","2018"
"6440","siha",1,-1.11314225196838,"12","2018"
"6441","siha",1,-1.21215224266052,"12","2018"
"6442","siha",1,-1.07625079154968,"12","2018"
"6443","siha",1,-1.03582751750946,"12","2018"
"6444","siha",1,-1.03582751750946,"12","2018"
"6445","siha",1,-0.966969788074493,"12","2018"
"6446","siha",1,-0.947426319122314,"12","2018"
"6447","siha",1,-0.947426319122314,"12","2018"
"6448","siha",1,-0.863242328166962,"12","2018"
"6449","siha",1,-0.77867978811264,"12","2018"
"6450","siha",1,-0.77867978811264,"12","2018"
"6451","siha",1,-0.717908382415771,"12","2018"
"6452","siha",1,-0.717908382415771,"12","2018"
"6453","siha",1,-1.14523029327393,"12","2018"
"6454","siha",1,-1.29251372814178,"12","2018"
"6455","siha",1,-1.29251372814178,"12","2018"
"6456","siha",1,-1.31590616703033,"12","2018"
"6457","siha",1,-1.31590616703033,"12","2018"
"6458","siha",1,-1.31590616703033,"12","2018"
"6459","siha",1,-1.20034921169281,"12","2018"
"6460","siha",1,-1.11314225196838,"12","2018"
"6461","siha",1,-1.11314225196838,"12","2018"
"6462","siha",1,-1.21939194202423,"12","2018"
"6463","siha",1,-1.14077138900757,"12","2018"
"6464","siha",1,-1.07625079154968,"12","2018"
"6465","siha",1,-1.00775158405304,"12","2018"
"6466","siha",1,-0.976479768753052,"12","2018"
"6467","siha",1,-0.976479768753052,"12","2018"
"6468","siha",1,-0.976479768753052,"12","2018"
"6469","siha",1,-0.947426319122314,"12","2018"
"6470","siha",1,-0.947426319122314,"12","2018"
"6471","siha",1,-0.94731605052948,"12","2018"
"6472","siha",1,-0.83821028470993,"12","2018"
"6473","siha",1,-0.805738270282745,"12","2018"
"6474","siha",1,-0.717908382415771,"12","2018"
"6475","siha",1,-1.29251372814178,"12","2018"
"6476","siha",1,-1.29251372814178,"12","2018"
"6477","siha",1,-1.31590616703033,"12","2018"
"6478","siha",1,-1.39361977577209,"12","2018"
"6479","siha",1,-1.39361977577209,"12","2018"
"6480","siha",1,-1.34487080574036,"12","2018"
"6481","siha",1,-1.31169307231903,"12","2018"
"6482","siha",1,-1.11314225196838,"12","2018"
"6483","siha",1,-1.13629400730133,"12","2018"
"6484","siha",1,-1.24374580383301,"12","2018"
"6485","siha",1,-1.14706575870514,"12","2018"
"6486","siha",1,-1.07625079154968,"12","2018"
"6487","siha",1,-0.976479768753052,"12","2018"
"6488","siha",1,-0.976479768753052,"12","2018"
"6489","siha",1,-0.976479768753052,"12","2018"
"6490","siha",1,-0.976479768753052,"12","2018"
"6491","siha",1,-0.863242328166962,"12","2018"
"6492","siha",1,-0.863242328166962,"12","2018"
"6493","siha",1,-0.863242328166962,"12","2018"
"6494","siha",1,-0.77867978811264,"12","2018"
"6495","siha",1,-0.77867978811264,"12","2018"
"6496","siha",1,-1.39350342750549,"12","2018"
"6497","siha",1,-1.37322723865509,"12","2018"
"6498","siha",1,-1.11314225196838,"12","2018"
"6499","siha",1,-1.11314225196838,"12","2018"
"6500","siha",1,-1.11314225196838,"12","2018"
"6501","siha",1,-1.1020519733429,"12","2018"
"6502","siha",1,-1.07625079154968,"12","2018"
"6503","siha",1,-1.04728484153748,"12","2018"
"6504","siha",1,-1.04728484153748,"12","2018"
"6505","siha",1,-1.04728484153748,"12","2018"
"6506","siha",1,-0.976479768753052,"12","2018"
"6507","siha",1,-0.866852879524231,"12","2018"
"6508","siha",1,-0.863242328166962,"12","2018"
"6509","siha",1,-0.863242328166962,"12","2018"
"6510","siha",1,-0.818948864936829,"12","2018"
"6511","siha",1,-1.35355067253113,"12","2018"
"6512","siha",1,-1.17663192749023,"12","2018"
"6513","siha",1,-1.11308312416077,"12","2018"
"6514","siha",1,-1.17529892921448,"12","2018"
"6515","siha",1,-1.17529892921448,"12","2018"
"6516","siha",1,-1.07538509368896,"12","2018"
"6517","siha",1,-1.0610191822052,"12","2018"
"6518","siha",1,-1.04728484153748,"12","2018"
"6519","siha",1,-1.02233576774597,"12","2018"
"6520","siha",1,-1.02233576774597,"12","2018"
"6521","siha",1,-0.976479768753052,"12","2018"
"6522","siha",1,-0.898414671421051,"12","2018"
"6523","siha",1,-0.782309114933014,"12","2018"
"6524","siha",1,-0.818948864936829,"12","2018"
"6525","siha",1,-1.17444849014282,"12","2018"
"6526","siha",1,-1.00770258903503,"12","2018"
"6527","siha",1,-1.04633688926697,"12","2018"
"6528","siha",1,-1.04458892345428,"12","2018"
"6529","siha",1,-1.01170015335083,"12","2018"
"6530","siha",1,-1.09725916385651,"12","2018"
"6531","siha",1,-1.04728484153748,"12","2018"
"6532","siha",1,-0.976637005805969,"12","2018"
"6533","siha",1,-0.976637005805969,"12","2018"
"6534","siha",1,-0.831958532333374,"12","2018"
"6535","siha",1,-0.74884420633316,"12","2018"
"6536","siha",1,-0.766374409198761,"12","2018"
"6537","siha",1,-0.818948864936829,"12","2018"
"6538","siha",1,-1.21704185009003,"12","2018"
"6539","siha",1,-0.992790400981903,"12","2018"
"6540","siha",1,-1.03008913993835,"12","2018"
"6541","siha",1,-1.04458892345428,"12","2018"
"6542","siha",1,-1.04458892345428,"12","2018"
"6543","siha",1,-1.13455903530121,"12","2018"
"6544","siha",1,-0.992895305156708,"12","2018"
"6545","siha",1,-0.973600745201111,"12","2018"
"6546","siha",1,-0.973600745201111,"12","2018"
"6547","siha",1,-0.901826858520508,"12","2018"
"6548","siha",1,-0.74884420633316,"12","2018"
"6549","siha",1,-0.93609344959259,"12","2018"
"6550","siha",1,-1.22120654582977,"12","2018"
"6551","siha",1,-0.992895305156708,"12","2018"
"6552","siha",1,-0.992895305156708,"12","2018"
"6553","siha",1,-1.04458892345428,"12","2018"
"6554","siha",1,-0.992895305156708,"12","2018"
"6555","siha",1,-0.992895305156708,"12","2018"
"6556","siha",1,-0.992895305156708,"12","2018"
"6557","siha",1,-0.97743159532547,"12","2018"
"6558","siha",1,-0.97743159532547,"12","2018"
"6559","siha",1,-0.927957355976105,"12","2018"
"6560","siha",1,-0.74884420633316,"12","2018"
"6561","siha",1,-0.907431125640869,"12","2018"
"6562","siha",1,-0.992895305156708,"12","2018"
"6563","siha",1,-0.992895305156708,"12","2018"
"6564","siha",1,-0.992895305156708,"12","2018"
"6565","siha",1,-0.97743159532547,"12","2018"
"6566","siha",1,-0.97743159532547,"12","2018"
"6567","siha",1,-0.927957355976105,"12","2018"
"6568","siha",1,-0.74884420633316,"12","2018"
"6569","siha",1,-0.907431125640869,"12","2018"
"6570","siha",1,-0.93609344959259,"12","2018"
"6571","siha",1,-1.06158351898193,"12","2018"
"6572","siha",1,-0.97743159532547,"12","2018"
"6573","siha",1,-0.97743159532547,"12","2018"
"6574","siha",1,-0.97743159532547,"12","2018"
"6575","siha",1,-0.927957355976105,"12","2018"
"6576","siha",1,-0.927957355976105,"12","2018"
"6577","siha",1,-0.927957355976105,"12","2018"
"6578","siha",1,-0.93609344959259,"12","2018"
"6579","siha",1,-0.944750189781189,"12","2018"
"6580","siha",1,-0.992895305156708,"12","2018"
"6581","siha",1,-0.97743159532547,"12","2018"
"6582","siha",1,-0.97743159532547,"12","2018"
"6583","siha",1,-0.927957355976105,"12","2018"
"6584","siha",1,-0.927957355976105,"12","2018"
"6585","siha",1,-0.93609344959259,"12","2018"
"6586","siha",1,-1.13979208469391,"12","2018"
"6587","siha",1,-1.2034877538681,"12","2018"
"6588","siha",1,-1.08174347877502,"12","2018"
"6589","siha",1,-1.01187252998352,"12","2018"
"6590","siha",1,-1.01187252998352,"12","2018"
"6591","siha",1,-0.991431295871735,"12","2018"
"6592","siha",1,-1.04944241046906,"12","2018"
"6593","siha",1,-1.04944789409637,"12","2018"
"6594","siha",1,-1.0595543384552,"12","2018"
"6595","siha",1,-1.16409921646118,"12","2018"
"6596","siha",1,-1.08174347877502,"12","2018"
"6597","siha",1,-1.04796874523163,"12","2018"
"6598","siha",1,-1.04796874523163,"12","2018"
"6599","siha",1,-0.968510627746582,"12","2018"
"6600","siha",1,-1.15254068374634,"12","2018"
"6601","siha",1,-1.06057286262512,"12","2018"
"6602","siha",1,-1.0595543384552,"12","2018"
"6603","siha",1,-1.32799983024597,"12","2018"
"6604","siha",1,-1.09874796867371,"12","2018"
"6605","siha",1,-1.24486267566681,"12","2018"
"6606","siha",1,-1.24486267566681,"12","2018"
"6607","siha",1,-1.24486267566681,"12","2018"
"6608","siha",1,-1.24486267566681,"12","2018"
"6609","siha",1,-1.09337246417999,"12","2018"
"6610","siha",1,-1.0595543384552,"12","2018"
"6611","siha",1,-1.32799983024597,"12","2018"
"6612","siha",1,-1.18621027469635,"12","2018"
"6613","siha",1,-1.43249094486237,"12","2018"
"6614","siha",1,-1.25254607200623,"12","2018"
"6615","siha",1,-1.25254607200623,"12","2018"
"6616","siha",1,-1.24486267566681,"12","2018"
"6617","siha",1,-1.24486267566681,"12","2018"
"6618","siha",1,-1.04944789409637,"12","2018"
"6619","siha",1,-1.04944789409637,"12","2018"
"6620","siha",1,-1.0595543384552,"12","2018"
"6621","siha",1,-1.02208483219147,"12","2018"
"6622","siha",1,-1.29217410087585,"12","2018"
"6623","siha",1,-1.29217410087585,"12","2018"
"6624","siha",1,-1.04704797267914,"12","2018"
"6625","siha",1,-1.20073556900024,"12","2018"
"6626","siha",1,-1.04944789409637,"12","2018"
"6627","siha",1,-0.792960107326508,"12","2018"
"6628","siha",1,-0.699807405471802,"12","2018"
"6629","siha",1,-0.739968359470367,"12","2018"
"6630","siha",1,-1.33463752269745,"12","2018"
"6631","siha",1,-1.33463752269745,"12","2018"
"6632","siha",1,-1.24486267566681,"12","2018"
"6633","siha",1,-1.16097891330719,"12","2018"
"6634","siha",1,-1.04944789409637,"12","2018"
"6635","siha",1,-0.846916139125824,"12","2018"
"6636","siha",1,-0.846916139125824,"12","2018"
"6637","siha",1,-1.29799818992615,"12","2018"
"6638","siha",1,-1.24416744709015,"12","2018"
"6639","siha",1,-1.03016412258148,"12","2018"
"6640","siha",1,-1.13828670978546,"12","2018"
"6641","siha",1,-0.846916139125824,"12","2018"
"6642","siha",1,-0.86985319852829,"12","2018"
"6643","siha",1,-1.28011846542358,"12","2018"
"6644","siha",1,-1.19112968444824,"12","2018"
"6645","siha",1,-1.09746325016022,"12","2018"
"6646","siha",1,-1.18238008022308,"12","2018"
"6647","siha",1,-1.28011846542358,"12","2018"
"6648","siha",1,-1.19112968444824,"12","2018"
"6649","siha",1,-1.58395135402679,"01","2019"
"6650","siha",1,-1.58395135402679,"01","2019"
"6651","siha",1,-1.53933894634247,"01","2019"
"6652","siha",1,-1.4959921836853,"01","2019"
"6653","siha",1,-1.49598872661591,"01","2019"
"6654","siha",1,-1.38732433319092,"01","2019"
"6655","siha",1,-1.48181807994843,"01","2019"
"6656","siha",1,-1.48181807994843,"01","2019"
"6657","siha",1,-1.58502173423767,"01","2019"
"6658","siha",1,-1.62173628807068,"01","2019"
"6659","siha",1,-1.62173628807068,"01","2019"
"6660","siha",1,-1.66330254077911,"01","2019"
"6661","siha",1,-1.594078540802,"01","2019"
"6662","siha",1,-1.59123170375824,"01","2019"
"6663","siha",1,-1.39684796333313,"01","2019"
"6664","siha",1,-1.46063923835754,"01","2019"
"6665","siha",1,-1.48787832260132,"01","2019"
"6666","siha",1,-1.48184156417847,"01","2019"
"6667","siha",1,-1.55591940879822,"01","2019"
"6668","siha",1,-1.66330254077911,"01","2019"
"6669","siha",1,-1.66330254077911,"01","2019"
"6670","siha",1,-1.6413893699646,"01","2019"
"6671","siha",1,-1.36932873725891,"01","2019"
"6672","siha",1,-1.39684796333313,"01","2019"
"6673","siha",1,-1.46063923835754,"01","2019"
"6674","siha",1,-1.54907894134521,"01","2019"
"6675","siha",1,-1.62173628807068,"01","2019"
"6676","siha",1,-1.62173628807068,"01","2019"
"6677","siha",1,-1.66440176963806,"01","2019"
"6678","siha",1,-1.37182104587555,"01","2019"
"6679","siha",1,-1.37588179111481,"01","2019"
"6680","siha",1,-1.51645052433014,"01","2019"
"6681","siha",1,-1.53002047538757,"01","2019"
"6682","siha",1,-1.54907894134521,"01","2019"
"6683","siha",1,-1.41679751873016,"01","2019"
"6684","siha",1,-1.39682626724243,"01","2019"
"6685","siha",1,-1.39682626724243,"01","2019"
"6686","siha",1,-1.39682626724243,"01","2019"
"6687","siha",1,-1.42831444740295,"01","2019"
"6688","siha",1,-1.36932873725891,"01","2019"
"6689","siha",1,-1.37588179111481,"01","2019"
"6690","siha",1,-1.37588179111481,"01","2019"
"6691","siha",1,-1.42144322395325,"01","2019"
"6692","siha",1,-1.29439473152161,"01","2019"
"6693","siha",1,-1.29495191574097,"01","2019"
"6694","siha",1,-1.31087255477905,"01","2019"
"6695","siha",1,-1.31092166900635,"01","2019"
"6696","siha",1,-1.37842905521393,"01","2019"
"6697","siha",1,-1.25365924835205,"01","2019"
"6698","siha",1,-1.25365924835205,"01","2019"
"6699","siha",1,-1.29439473152161,"01","2019"
"6700","siha",1,-1.30818808078766,"01","2019"
"6701","siha",1,-1.31092166900635,"01","2019"
"6702","siha",1,-1.4039740562439,"01","2019"
"6703","siha",1,-1.0857093334198,"01","2019"
"6704","siha",1,-1.0857093334198,"01","2019"
"6705","siha",1,-1.14508879184723,"01","2019"
"6706","siha",1,-1.30910491943359,"01","2019"
"6707","siha",1,-0.951193749904633,"01","2019"
"6708","siha",1,-0.921586453914642,"01","2019"
"6709","siha",1,-1.0857093334198,"01","2019"
"6710","siha",1,-1.0857093334198,"01","2019"
"6711","siha",1,-1.00963592529297,"01","2019"
"6712","siha",1,-0.836248397827148,"01","2019"
"6713","siha",1,-1.08384311199188,"01","2019"
"6714","siha",1,-1.08170652389526,"01","2019"
"6715","siha",1,-1.05908858776093,"01","2019"
"6716","siha",1,-1.02621626853943,"01","2019"
"6717","siha",1,-0.804691553115845,"01","2019"
"6718","siha",1,-1.03572154045105,"01","2019"
"6719","siha",1,-0.911163866519928,"01","2019"
"6720","siha",1,-0.86473160982132,"01","2019"
"6721","siha",1,-0.856509923934937,"01","2019"
"6722","siha",1,-0.83513468503952,"01","2019"
"6723","siha",1,-0.7190882563591,"01","2019"
"6724","siha",1,-0.801892757415771,"01","2019"
"6725","siha",1,-0.813916862010956,"01","2019"
"6726","siha",1,-0.813571512699127,"01","2019"
"6727","siha",1,-1.02737140655518,"01","2019"
"6728","siha",1,-1.02923631668091,"01","2019"
"6729","siha",1,-1.07308828830719,"01","2019"
"6730","siha",1,-1.10291182994843,"01","2019"
"6731","siha",1,-1.06884562969208,"01","2019"
"6732","siha",1,-1.06884562969208,"01","2019"
"6733","siha",1,-1.05908858776093,"01","2019"
"6734","siha",1,-0.86473160982132,"01","2019"
"6735","siha",1,-0.86473160982132,"01","2019"
"6736","siha",1,-0.856509923934937,"01","2019"
"6737","siha",1,-0.83513468503952,"01","2019"
"6738","siha",1,-0.7190882563591,"01","2019"
"6739","siha",1,-0.801892757415771,"01","2019"
"6740","siha",1,-0.813916862010956,"01","2019"
"6741","siha",1,-0.813571512699127,"01","2019"
"6742","siha",1,-0.813571512699127,"01","2019"
"6743","siha",1,-1.02720141410828,"01","2019"
"6744","siha",1,-1.02720141410828,"01","2019"
"6745","siha",1,-1.02737140655518,"01","2019"
"6746","siha",1,-1.09088671207428,"01","2019"
"6747","siha",1,-1.09623074531555,"01","2019"
"6748","siha",1,-1.08914744853973,"01","2019"
"6749","siha",1,-1.08914744853973,"01","2019"
"6750","siha",1,-1.05908858776093,"01","2019"
"6751","siha",1,-0.865156173706055,"01","2019"
"6752","siha",1,-0.83513468503952,"01","2019"
"6753","siha",1,-0.83513468503952,"01","2019"
"6754","siha",1,-0.83513468503952,"01","2019"
"6755","siha",1,-0.756252884864807,"01","2019"
"6756","siha",1,-0.796688616275787,"01","2019"
"6757","siha",1,-0.72774213552475,"01","2019"
"6758","siha",1,-0.72774213552475,"01","2019"
"6759","siha",1,-0.72774213552475,"01","2019"
"6760","siha",1,-0.996369123458862,"01","2019"
"6761","siha",1,-0.980564951896667,"01","2019"
"6762","siha",1,-0.994005084037781,"01","2019"
"6763","siha",1,-1.02720141410828,"01","2019"
"6764","siha",1,-1.0661119222641,"01","2019"
"6765","siha",1,-0.980564951896667,"01","2019"
"6766","siha",1,-0.980564951896667,"01","2019"
"6767","siha",1,-0.980564951896667,"01","2019"
"6768","siha",1,-0.839990973472595,"01","2019"
"6769","siha",1,-0.75363826751709,"01","2019"
"6770","siha",1,-0.75363826751709,"01","2019"
"6771","siha",1,-0.711949288845062,"01","2019"
"6772","siha",1,-0.75363826751709,"01","2019"
"6773","siha",1,-0.711005508899689,"01","2019"
"6774","siha",1,-0.71164458990097,"01","2019"
"6775","siha",1,-0.72774213552475,"01","2019"
"6776","siha",1,-0.939583778381348,"01","2019"
"6777","siha",1,-0.975130021572113,"01","2019"
"6778","siha",1,-0.980564951896667,"01","2019"
"6779","siha",1,-0.980564951896667,"01","2019"
"6780","siha",1,-0.980564951896667,"01","2019"
"6781","siha",1,-0.9217529296875,"01","2019"
"6782","siha",1,-0.9217529296875,"01","2019"
"6783","siha",1,-0.75363826751709,"01","2019"
"6784","siha",1,-0.75363826751709,"01","2019"
"6785","siha",1,-0.714118003845215,"01","2019"
"6786","siha",1,-0.714118003845215,"01","2019"
"6787","siha",1,-0.712265014648438,"01","2019"
"6788","siha",1,-0.801892757415771,"01","2019"
"6789","siha",1,-0.711005508899689,"01","2019"
"6790","siha",1,-0.644093573093414,"01","2019"
"6791","siha",1,-0.66192626953125,"01","2019"
"6792","siha",1,-0.66192626953125,"01","2019"
